state_clean,county_clean,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days Ozone,Days PM2.5,Days PM10,PM25_pct,Ozone_pct,NO2_pct,PM10_pct,pm25_share,ozone_share,StateAbbr,asthma_pct,heart_disease_pct,copd_pct,diabetes_pct,stroke_pct,poor_mental_health_pct,poor_physical_health_pct,smoking_pct,fips,state_label,county_label,poverty_rate,median_income,income_k,poverty_pct,cluster,cluster_label
kentucky,jefferson,365.2,134.2,225.6,5.0,0.4,0.0,0.0,131.0,70.6,53.6,83.8,277.2,0.0,75.90418444494348,22.94557975896399,1.1502357960925218,0.0,0.7590361445783133,0.2294633077765608,KY,0.1053749999999999,0.0679999999999999,0.08275,0.116125,0.03325,0.1615,0.12825,0.2012499999999999,21111,Kentucky,Jefferson,0.145,60636.0,60.636,14.499999999999998,2.0,High-burden
kentucky,jessamine,239.4,219.4,19.8,0.2,0.0,0.0,0.0,87.0,50.0,39.4,239.4,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,KY,0.1055,0.07025,0.089125,0.11125,0.0325,0.169125,0.1372499999999999,0.2055,21113,Kentucky,Jessamine,0.138,61652.0,61.652,13.8,2.0,High-burden
kentucky,livingston,253.6,231.4,22.0,0.2,0.0,0.0,0.0,93.0,49.8,39.2,240.6,0.0,13.0,0.0,94.95089610822396,0.0,5.049103891776035,0.0,0.9487381703470033,KY,0.109625,0.0859999999999999,0.112125,0.1295,0.03925,0.1785,0.16125,0.238125,21139,Kentucky,Livingston,0.14400000000000002,48371.0,48.371,14.400000000000002,2.0,High-burden
kentucky,madison,113.0,84.0,29.0,0.0,0.0,0.0,0.0,73.0,56.0,39.0,0.0,113.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,KY,0.109125,0.06725,0.0878749999999999,0.10675,0.03125,0.177125,0.137,0.20425,21151,Kentucky,Madison,0.166,54498.0,54.498,16.6,2.0,High-burden
kentucky,mccracken,363.6,203.2,159.6,0.8,0.0,0.0,0.0,105.6,63.2,47.6,91.0,264.4,0.6,72.71403350637635,25.029569037251783,2.090802956856435,0.1655944995154262,0.727172717271727,0.2502750275027502,KY,0.1059999999999999,0.076875,0.09675,0.12575,0.036875,0.1699999999999999,0.14675,0.212625,21145,Kentucky,Mccracken,0.174,60504.0,60.504,17.4,2.0,High-burden
kentucky,morgan,358.4,342.2,16.2,0.0,0.0,0.0,0.0,77.6,46.8,35.0,358.4,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,KY,0.111375,0.0926249999999999,0.127125,0.139625,0.0428749999999999,0.19375,0.180875,0.285625,21175,Kentucky,Morgan,0.263,47131.0,47.131,26.3,2.0,High-burden
kentucky,oldham,241.0,211.8,28.4,0.8,0.0,0.0,0.0,106.8,53.8,39.4,241.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,KY,0.0942499999999999,0.0562499999999999,0.0645,0.0915,0.02525,0.1392499999999999,0.10575,0.1565,21185,Kentucky,Oldham,0.049,109181.0,109.181,4.9,0.0,Low-burden
kentucky,perry,359.6,235.4,124.2,0.0,0.0,0.0,0.0,88.6,58.4,44.4,83.8,275.8,0.0,76.65362361841659,23.346376381583415,0.0,0.0,0.7669632925472747,0.2330367074527252,KY,0.1161249999999999,0.09225,0.128625,0.1405,0.0429999999999999,0.20075,0.1825,0.276375,21193,Kentucky,Perry,0.299,36528.0,36.528,29.9,2.0,High-burden
kentucky,pike,362.8,268.8,93.8,0.0,0.2,0.0,0.0,97.2,56.2,41.4,92.8,270.0,0.0,74.41190545915775,25.588094540842256,0.0,0.0,0.7442116868798235,0.2557883131201764,KY,0.1166249999999999,0.0939999999999999,0.133625,0.143,0.0435,0.198625,0.18575,0.27725,21195,Kentucky,Pike,0.301,38066.0,38.066,30.099999999999998,2.0,High-burden
kentucky,pulaski,298.0,238.6,59.2,0.2,0.0,0.0,0.0,79.2,55.2,40.6,174.6,123.4,0.0,39.282729455494675,60.71727054450533,0.0,0.0,0.4140939597315436,0.5859060402684564,KY,0.114125,0.088125,0.118875,0.136,0.04075,0.1885,0.172875,0.24775,21199,Kentucky,Pulaski,0.191,45532.0,45.532,19.1,2.0,High-burden
kentucky,simpson,237.6,218.6,19.0,0.0,0.0,0.0,0.0,80.8,49.2,38.2,237.6,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,KY,0.108125,0.0744999999999999,0.097375,0.120625,0.03575,0.176125,0.147125,0.229375,21213,Kentucky,Simpson,0.136,58531.0,58.531,13.600000000000001,2.0,High-burden
kentucky,trigg,347.0,328.2,18.8,0.0,0.0,0.0,0.0,83.8,47.6,35.6,347.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,KY,0.107,0.081875,0.1013749999999999,0.12925,0.03775,0.167125,0.149875,0.218625,21221,Kentucky,Trigg,0.172,52511.0,52.511,17.2,2.0,High-burden
kentucky,warren,358.4,219.2,138.8,0.4,0.0,0.0,0.0,94.4,60.8,45.8,70.0,288.4,0.0,80.45069217017287,19.54930782982713,0.0,0.0,0.8046875,0.1953125,KY,0.1068749999999999,0.0665,0.08525,0.1105,0.031625,0.172375,0.134875,0.207875,21227,Kentucky,Warren,0.14800000000000002,59223.0,59.223,14.800000000000002,2.0,High-burden
kentucky,washington,362.2,336.6,25.4,0.2,0.0,0.0,0.0,86.6,48.4,36.4,362.2,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,KY,0.1065,0.077125,0.09975,0.123875,0.036125,0.172875,0.14975,0.223625,21229,Kentucky,Washington,0.128,64733.0,64.733,12.8,1.0,Mid-burden
louisiana,ascension,361.6,333.2,26.8,1.4,0.2,0.0,0.0,120.2,48.8,32.0,353.2,0.0,0.0,0.0,97.67494787376287,2.3250521262371215,0.0,0.0,0.9767699115044248,LA,0.0905,0.0584999999999999,0.065,0.1055,0.030625,0.16025,0.11425,0.184875,22005,Louisiana,Ascension,0.114,75498.0,75.498,11.4,1.0,Mid-burden
louisiana,bossier,362.6,251.8,110.6,0.2,0.0,0.0,0.0,95.0,60.0,41.6,162.6,195.2,4.8,53.80438065695455,44.86908050716866,0.0,1.3265388358767871,0.5383342526199668,0.4484280198565912,LA,0.0949999999999999,0.0659999999999999,0.075125,0.1159999999999999,0.0345,0.1685,0.127375,0.197125,22015,Louisiana,Bossier,0.152,61225.0,61.225,15.2,2.0,High-burden
louisiana,caddo,355.8,277.0,78.2,0.6,0.0,0.0,0.0,105.8,58.6,38.0,260.2,95.6,0.0,26.876742657143676,73.12325734285632,0.0,0.0,0.2686902754356379,0.7313097245643619,LA,0.10525,0.0748749999999999,0.0857499999999999,0.149125,0.0452499999999999,0.17775,0.144,0.221125,22017,Louisiana,Caddo,0.23600000000000002,44968.0,44.968,23.6,2.0,High-burden
louisiana,calcasieu,361.8,148.8,210.8,2.0,0.2,0.0,0.0,117.0,65.6,52.0,66.6,294.0,0.0,81.178474702673,18.487734034619464,0.3337912627075401,0.0,0.8126036484245439,0.1840796019900497,LA,0.0971249999999999,0.0678749999999999,0.0799999999999999,0.12125,0.03675,0.179875,0.133,0.215,22019,Louisiana,Calcasieu,0.183,57667.0,57.667,18.3,2.0,High-burden
louisiana,east baton rouge,365.2,192.6,167.6,4.8,0.2,0.0,0.0,127.6,65.6,49.0,87.6,275.8,0.2,75.52481473164158,23.982334007036457,0.43805674077401,0.0547945205479452,0.7552026286966047,0.2398685651697699,LA,0.0936249999999999,0.0615,0.065,0.12175,0.03575,0.162,0.118875,0.177875,22033,Louisiana,East Baton Rouge,0.192,51746.0,51.746,19.2,2.0,High-burden
louisiana,iberville,365.2,292.8,68.6,3.6,0.2,0.0,0.0,129.8,59.8,38.6,298.4,66.4,0.0,18.182199266412155,81.70821169249196,0.1095890410958904,0.0,0.1818181818181818,0.8170865279299014,LA,0.1025,0.074875,0.0868749999999999,0.144625,0.044375,0.17975,0.1465,0.231375,22047,Louisiana,Iberville,0.225,47942.0,47.942,22.5,2.0,High-burden
louisiana,jefferson,363.2,256.4,105.8,1.0,0.0,0.0,0.0,100.6,59.8,42.4,152.6,208.6,0.0,57.41839705046658,42.03226394823767,0.5493390012957451,0.0,0.5743392070484582,0.4201541850220264,LA,0.0922499999999999,0.066875,0.07275,0.127125,0.035625,0.16125,0.1265,0.184125,22051,Louisiana,Jefferson,0.175,56080.0,56.08,17.5,2.0,High-burden
louisiana,lafayette,364.8,217.2,147.2,0.4,0.0,0.0,0.0,98.6,63.0,45.0,136.0,228.6,0.2,62.6662652416077,37.278940237844346,0.0,0.0547945205479452,0.6266447368421052,0.3728070175438596,LA,0.0935,0.0635,0.070875,0.114625,0.033375,0.166625,0.124125,0.195875,22055,Louisiana,Lafayette,0.177,59062.0,59.062,17.7,2.0,High-burden
louisiana,lafourche,360.0,233.8,125.6,0.6,0.0,0.0,0.0,100.4,58.8,44.2,140.2,219.8,0.0,61.12568335270604,38.87431664729396,0.0,0.0,0.6105555555555556,0.3894444444444444,LA,0.0976249999999999,0.0743749999999999,0.0893749999999999,0.123125,0.03775,0.18475,0.141875,0.2319999999999999,22057,Louisiana,Lafourche,0.157,58740.0,58.74,15.7,2.0,High-burden
louisiana,livingston,359.6,201.2,157.4,1.0,0.0,0.0,0.0,109.4,62.2,47.4,91.2,267.0,0.0,74.26070863854201,25.339669254703153,0.3996221067548418,0.0,0.7424916573971079,0.253615127919911,LA,0.093,0.0644999999999999,0.077625,0.102125,0.031375,0.17325,0.125125,0.21725,22063,Louisiana,Livingston,0.12,71605.0,71.605,12.0,0.0,Low-burden
louisiana,orleans,363.6,259.4,104.2,0.0,0.0,0.0,0.0,86.8,57.2,39.4,0.0,315.8,4.0,86.84013735743568,0.0,11.841080290189286,1.0974479169615297,0.8685368536853685,0.0,LA,0.1003749999999999,0.06575,0.071625,0.14,0.0423749999999999,0.169625,0.131125,0.19625,22071,Louisiana,Orleans,0.252,46188.0,46.188,25.2,2.0,High-burden
louisiana,ouachita,359.6,316.6,42.8,0.2,0.0,0.0,0.0,90.4,51.4,34.8,287.4,72.2,0.0,20.082943364899982,79.91705663510001,0.0,0.0,0.2007786429365962,0.7992213570634037,LA,0.10225,0.07375,0.086875,0.13425,0.0412499999999999,0.18175,0.143875,0.220125,22073,Louisiana,Ouachita,0.255,47737.0,47.737,25.5,2.0,High-burden
louisiana,pointe coupee,359.4,337.0,21.4,1.0,0.0,0.0,0.0,102.8,46.0,32.0,359.4,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,LA,0.1024999999999999,0.0816249999999999,0.0944999999999999,0.14525,0.045625,0.179625,0.151,0.22875,22077,Louisiana,Pointe Coupee,0.188,51988.0,51.988,18.8,2.0,High-burden
louisiana,rapides,117.6,86.4,31.0,0.2,0.0,0.0,0.0,80.8,57.2,38.8,0.0,117.6,0.0,100.0,0.0,0.0,0.0,1.0,0.0,LA,0.1006249999999999,0.0738749999999999,0.08525,0.136,0.040625,0.1795,0.142125,0.223375,22079,Louisiana,Rapides,0.19899999999999998,47316.0,47.316,19.9,2.0,High-burden
louisiana,st. bernard,362.2,208.2,153.2,0.8,0.0,0.0,0.0,97.8,61.4,47.0,124.8,236.8,0.6,65.36601218119179,34.46837636874874,0.0,0.1656114500594758,0.6537824406405301,0.3445610160132523,LA,0.1006249999999999,0.072375,0.0876249999999999,0.131625,0.0385,0.188375,0.148375,0.23925,22087,Louisiana,St. Bernard,0.217,46938.0,46.938,21.7,2.0,High-burden
louisiana,st. james,355.0,344.0,11.0,0.0,0.0,0.0,0.0,83.6,44.2,28.8,355.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,LA,0.1016249999999999,0.07325,0.0822499999999999,0.143,0.0438749999999999,0.1745,0.140125,0.215625,22093,Louisiana,St. James,0.17,60466.0,60.466,17.0,1.0,Mid-burden
louisiana,st. john the baptist,354.4,335.0,19.0,0.4,0.0,0.0,0.0,97.8,46.6,31.8,354.4,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,LA,0.10125,0.0682499999999999,0.0747499999999999,0.142625,0.0414999999999999,0.170875,0.1355,0.203375,22095,Louisiana,St. John The Baptist,0.168,58548.0,58.548,16.8,1.0,Mid-burden
louisiana,st. martin,354.4,330.6,23.6,0.2,0.0,0.0,0.0,90.4,48.6,34.0,354.4,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,LA,0.09975,0.07525,0.0898749999999999,0.131875,0.040875,0.1815,0.14575,0.238625,22099,Louisiana,St. Martin,0.184,49271.0,49.271,18.4,2.0,High-burden
louisiana,st. tammany,361.6,274.6,86.6,0.4,0.0,0.0,0.0,95.0,58.0,39.2,181.8,179.8,0.0,49.772031621346684,50.22796837865331,0.0,0.0,0.4972345132743362,0.5027654867256637,LA,0.0889999999999999,0.0639999999999999,0.068125,0.104875,0.031,0.155,0.115375,0.176,22103,Louisiana,St. Tammany,0.127,68616.0,68.616,12.7,0.0,Low-burden
louisiana,tangipahoa,117.8,83.6,34.2,0.0,0.0,0.0,0.0,75.0,57.4,38.2,0.0,117.8,0.0,100.0,0.0,0.0,0.0,1.0,0.0,LA,0.1018749999999999,0.07275,0.0879999999999999,0.1285,0.0394999999999999,0.186625,0.143875,0.224375,22105,Louisiana,Tangipahoa,0.17800000000000002,51596.0,51.596,17.8,2.0,High-burden
louisiana,terrebonne,117.8,91.8,26.0,0.0,0.0,0.0,0.0,75.0,56.2,36.0,0.0,117.8,0.0,100.0,0.0,0.0,0.0,1.0,0.0,LA,0.100875,0.076625,0.0912499999999999,0.131625,0.040125,0.187,0.14825,0.23825,22109,Louisiana,Terrebonne,0.16899999999999998,59482.0,59.482,16.9,2.0,High-burden
louisiana,west baton rouge,365.0,213.6,149.0,2.4,0.0,0.0,0.0,124.0,62.0,46.2,93.2,267.8,0.0,73.37277416796842,25.530729993114903,1.0964958389166788,0.0,0.7336986301369863,0.2553424657534247,LA,0.097625,0.0645,0.0735,0.12325,0.037,0.16825,0.126625,0.205625,22121,Louisiana,West Baton Rouge,0.152,67436.0,67.436,15.2,2.0,High-burden
maine,androscoggin,359.4,299.8,59.6,0.0,0.0,0.0,0.0,85.0,53.0,36.2,134.4,223.2,1.8,62.128792266443625,37.36917253517209,0.0,0.5020351983842912,0.6210350584307178,0.3739565943238732,ME,0.114125,0.06975,0.0833749999999999,0.0978749999999999,0.032375,0.15725,0.123375,0.195375,23001,Maine,Androscoggin,0.14,61411.0,61.411,14.000000000000002,1.0,Mid-burden
maine,aroostook,365.2,288.8,74.8,0.6,0.6,0.4,0.0,181.0,56.0,37.8,161.4,196.0,7.8,53.67407740100307,44.1911819746987,0.0,2.1347406242982254,0.5366922234392114,0.4419496166484118,ME,0.118375,0.0833749999999999,0.0999999999999999,0.117375,0.03825,0.16175,0.140125,0.21525,23003,Maine,Aroostook,0.149,51770.0,51.77,14.899999999999999,2.0,High-burden
maine,cumberland,365.2,268.2,96.0,1.0,0.0,0.0,0.0,115.2,57.2,41.2,167.2,190.6,2.0,52.18773860318887,45.7859121191706,1.4785537839658658,0.5477954936746763,0.5219058050383352,0.4578313253012048,ME,0.105375,0.057125,0.06025,0.0769999999999999,0.025875,0.130625,0.093625,0.129875,23005,Maine,Cumberland,0.077,80484.0,80.484,7.7,0.0,Low-burden
maine,franklin,242.0,202.0,40.0,0.0,0.0,0.0,0.0,75.0,54.0,27.0,0.0,242.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,ME,0.112125,0.071625,0.0842499999999999,0.0942499999999999,0.0335,0.1525,0.120625,0.183375,23007,Maine,Franklin,0.11699999999999999,52295.0,52.295,11.7,1.0,Mid-burden
maine,hancock,365.2,331.0,31.8,2.2,0.2,0.0,0.0,129.4,50.4,36.6,329.0,35.4,0.2,9.695935324500336,90.08488659330789,0.0,0.0547945205479452,0.096933187294633,0.9008762322015336,ME,0.107,0.0693749999999999,0.076625,0.088375,0.031125,0.14025,0.1156249999999999,0.16775,23009,Maine,Hancock,0.11,57001.0,57.001,11.0,1.0,Mid-burden
maine,kennebec,311.0,296.0,14.8,0.2,0.0,0.0,0.0,90.4,45.4,31.6,208.8,31.8,1.0,11.00056961437995,69.28529991244633,19.383529380277544,0.3306010928961749,0.1022508038585209,0.6713826366559486,ME,0.11125,0.0698749999999999,0.0825,0.0962499999999999,0.032,0.15125,0.12125,0.19075,23011,Maine,Kennebec,0.113,60449.0,60.449,11.3,1.0,Mid-burden
maine,knox,201.2,190.4,9.6,1.2,0.0,0.0,0.0,105.8,46.4,34.6,201.2,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,ME,0.104125,0.070375,0.0766249999999999,0.088875,0.032125,0.139125,0.115125,0.16275,23013,Maine,Knox,0.105,68786.0,68.786,10.5,1.0,Mid-burden
maine,oxford,344.6,292.4,52.0,0.2,0.0,0.0,0.0,87.8,53.0,36.6,156.8,187.8,0.0,54.369652698080586,45.630347301919414,0.0,0.0,0.5449796865931514,0.4550203134068485,ME,0.115875,0.076125,0.0943749999999999,0.1035,0.036125,0.159125,0.134125,0.20575,23017,Maine,Oxford,0.151,51872.0,51.872,15.1,2.0,High-burden
maine,penobscot,360.0,323.0,37.0,0.0,0.0,0.0,0.0,85.0,50.0,34.0,172.2,185.6,2.2,51.58006553459593,47.80629022036446,0.0,0.6136442450396101,0.5155555555555555,0.4783333333333333,ME,0.12,0.070625,0.0841249999999999,0.099125,0.03175,0.1553749999999999,0.1235,0.197875,23019,Maine,Penobscot,0.146,56261.0,56.261,14.6,1.0,Mid-burden
maine,washington,355.4,347.4,7.4,0.6,0.0,0.0,0.0,98.2,44.6,34.2,346.4,9.0,0.0,2.559850549136488,97.44014945086352,0.0,0.0,0.0253235790658413,0.9746764209341588,ME,0.117875,0.0837499999999999,0.103,0.1135,0.039,0.166375,0.1445,0.219375,23029,Maine,Washington,0.182,42755.0,42.755,18.2,2.0,High-burden
maine,york,231.4,213.4,16.6,1.2,0.2,0.0,0.0,121.8,48.8,38.2,231.4,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,ME,0.108375,0.06275,0.070875,0.0883749999999999,0.0289999999999999,0.142375,0.107875,0.158625,23031,Maine,York,0.083,73794.0,73.794,8.3,0.0,Low-burden
maryland,anne arundel,262.8,209.0,48.8,5.0,0.0,0.0,0.0,124.2,66.6,41.0,241.6,0.0,21.2,0.0,91.93168291857371,0.0,8.06831708142629,0.0,0.9193302891933028,MD,0.0895,0.0522499999999999,0.052375,0.0958749999999999,0.026375,0.126125,0.0907499999999999,0.13,24003,Maryland,Anne Arundel,0.062,107281.0,107.281,6.2,0.0,Low-burden
maryland,baltimore,365.0,235.2,122.2,7.4,0.2,0.0,0.0,135.2,67.8,45.0,195.4,153.4,0.0,42.02739726027397,53.534246575342465,4.438356164383561,0.0,0.4202739726027397,0.5353424657534247,MD,0.0977499999999999,0.05475,0.0577499999999999,0.1055,0.03075,0.138,0.0983749999999999,0.140875,24005,Maryland,Baltimore,0.098,80159.0,80.159,9.8,0.0,Low-burden
maryland,calvert,235.2,212.4,22.2,0.6,0.0,0.0,0.0,99.6,52.2,39.0,235.2,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,MD,0.0951249999999999,0.0533749999999999,0.0579999999999999,0.0992499999999999,0.027375,0.131875,0.093625,0.141625,24009,Maryland,Calvert,0.057999999999999996,117459.0,117.459,5.8,0.0,Low-burden
maryland,carroll,242.2,207.6,34.0,0.6,0.0,0.0,0.0,100.4,56.4,41.0,242.2,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,MD,0.09,0.05425,0.0574999999999999,0.0885,0.026375,0.12975,0.092625,0.13525,24013,Maryland,Carroll,0.054000000000000006,102006.0,102.006,5.4,0.0,Low-burden
maryland,cecil,358.8,247.6,106.8,4.2,0.2,0.0,0.0,131.0,61.6,43.2,169.6,189.2,0.0,52.73924313583019,47.26075686416981,0.0,0.0,0.5273132664437011,0.4726867335562987,MD,0.0971249999999999,0.061625,0.0714999999999999,0.103,0.03075,0.15075,0.112625,0.1836249999999999,24015,Maryland,Cecil,0.109,76727.0,76.727,10.9,0.0,Low-burden
maryland,charles,235.0,208.6,26.0,0.4,0.0,0.0,0.0,94.6,52.6,39.0,235.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,MD,0.100875,0.051125,0.05525,0.119375,0.03125,0.1305,0.0958749999999999,0.145375,24017,Maryland,Charles,0.067,103918.0,103.918,6.7,0.0,Low-burden
maryland,dorchester,365.0,280.4,83.4,1.0,0.2,0.0,0.0,111.2,57.0,41.4,256.0,109.0,0.0,29.86301369863014,70.13698630136986,0.0,0.0,0.2986301369863013,0.7013698630136986,MD,0.107625,0.0722499999999999,0.082375,0.135875,0.04,0.15125,0.127875,0.187875,24019,Maryland,Dorchester,0.15,54731.0,54.731,15.0,2.0,High-burden
maryland,frederick,242.4,203.2,38.4,0.8,0.0,0.0,0.0,106.6,58.0,41.6,242.4,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,MD,0.0897499999999999,0.0516249999999999,0.05275,0.092875,0.02575,0.129125,0.0891249999999999,0.125875,24021,Maryland,Frederick,0.066,104253.0,104.253,6.6000000000000005,0.0,Low-burden
maryland,garrett,364.2,310.2,54.0,0.0,0.0,0.0,0.0,83.6,53.2,39.4,260.8,102.8,0.0,28.22906927326817,71.60639663069088,0.0,0.0,0.2822624931356398,0.7160900604063701,MD,0.09875,0.074125,0.083125,0.111375,0.0345,0.15075,0.121875,0.179625,24023,Maryland,Garrett,0.11,55107.0,55.107,11.0,1.0,Mid-burden
maryland,harford,357.8,237.4,112.8,7.2,0.4,0.0,0.0,136.0,66.0,44.2,182.8,175.0,0.0,48.913013486622766,51.086986513377234,0.0,0.0,0.4891000558971492,0.5108999441028508,MD,0.0947499999999999,0.056,0.0588749999999999,0.1005,0.028,0.133625,0.0976249999999999,0.14875,24025,Maryland,Harford,0.076,95951.0,95.951,7.6,0.0,Low-burden
maryland,howard,364.8,257.4,107.4,0.0,0.0,0.0,0.0,77.8,57.2,40.2,0.0,296.8,0.0,81.3618846906518,0.0,18.30859551407497,0.0,0.8135964912280702,0.0,MD,0.0827499999999999,0.0435,0.039625,0.0868749999999999,0.02325,0.1076249999999999,0.07375,0.08875,24027,Maryland,Howard,0.062,131412.0,131.412,6.2,0.0,Low-burden
maryland,kent,359.0,269.0,88.4,1.6,0.0,0.0,0.0,115.0,58.0,41.8,191.6,167.4,0.0,46.638155203578386,53.36184479642162,0.0,0.0,0.4662952646239554,0.5337047353760446,MD,0.0979999999999999,0.0685,0.071375,0.111625,0.035,0.13825,0.11,0.153625,24029,Maryland,Kent,0.12,66183.0,66.183,12.0,0.0,Low-burden
maryland,montgomery,356.6,264.2,91.2,1.2,0.0,0.0,0.0,100.2,58.4,41.8,179.8,176.8,0.0,49.620394190827255,50.379605809172745,0.0,0.0,0.4957936062815479,0.504206393718452,MD,0.082125,0.045875,0.0407499999999999,0.089875,0.024625,0.108125,0.077625,0.0872499999999999,24031,Maryland,Montgomery,0.085,112352.0,112.352,8.5,0.0,Low-burden
maryland,prince george's,365.2,264.6,95.4,5.0,0.2,0.0,0.0,131.0,63.6,42.4,244.0,119.2,0.0,32.63867055917359,66.81353394715174,0.5477954936746763,0.0,0.3263964950711939,0.6681270536692223,MD,0.0983749999999999,0.049375,0.0489999999999999,0.13275,0.035125,0.1255,0.097625,0.122125,24033,Maryland,Prince George'S,0.115,89689.0,89.689,11.5,0.0,Low-burden
maryland,washington,358.4,257.0,101.0,0.4,0.0,0.0,0.0,97.0,60.4,42.8,158.4,200.0,0.0,55.81329934454665,44.18670065545336,0.0,0.0,0.5580357142857143,0.4419642857142857,MD,0.1055,0.064375,0.0771249999999999,0.1157499999999999,0.033,0.151125,0.1178749999999999,0.1831249999999999,24043,Maryland,Washington,0.145,65433.0,65.433,14.499999999999998,2.0,High-burden
massachusetts,barnstable,357.4,336.6,18.0,2.8,0.0,0.0,0.0,122.0,47.0,36.2,345.4,12.0,0.0,3.358516512809163,96.64148348719084,0.0,0.0,0.0335758254057078,0.966424174594292,MA,0.103,0.0632499999999999,0.0602499999999999,0.086375,0.029375,0.131125,0.1007499999999999,0.1335,25001,Massachusetts,Barnstable,0.08,82980.0,82.98,8.0,0.0,Low-burden
massachusetts,berkshire,361.2,241.8,119.0,0.4,0.0,0.0,0.0,98.8,59.2,42.8,81.0,280.2,0.0,77.8042024597156,22.195797540284403,0.0,0.0,0.7757475083056479,0.2242524916943521,MA,0.107,0.0648749999999999,0.0671249999999999,0.0916249999999999,0.0305,0.14625,0.1114999999999999,0.1595,25003,Massachusetts,Berkshire,0.109,60945.0,60.945,10.9,0.0,Low-burden
massachusetts,bristol,365.0,265.2,95.6,4.0,0.2,0.0,0.0,129.4,58.0,42.0,227.6,137.4,0.0,37.639289971201045,62.36071002879896,0.0,0.0,0.3764383561643836,0.6235616438356164,MA,0.113375,0.060875,0.069625,0.0905,0.030125,0.1565,0.115,0.17275,25005,Massachusetts,Bristol,0.11900000000000001,72857.0,72.857,11.9,0.0,Low-burden
massachusetts,dukes,356.8,332.4,22.0,2.0,0.4,0.0,0.0,127.4,48.2,37.2,340.4,16.4,0.0,4.5929629501535105,95.40703704984648,0.0,0.0,0.0459641255605381,0.9540358744394618,MA,0.1022499999999999,0.059875,0.0588749999999999,0.085875,0.028625,0.132875,0.1,0.135375,25007,Massachusetts,Dukes,0.076,79338.0,79.338,7.6,0.0,Low-burden
massachusetts,essex,365.0,280.6,82.6,1.8,0.0,0.0,0.0,119.8,56.8,40.2,190.6,173.4,0.0,47.503395249858315,52.22233107860775,0.2742736715339455,0.0,0.4750684931506849,0.5221917808219178,MA,0.1025,0.0557499999999999,0.05575,0.088625,0.026875,0.136875,0.101875,0.133375,25009,Massachusetts,Essex,0.096,87145.0,87.145,9.6,0.0,Low-burden
massachusetts,franklin,364.8,268.8,96.0,0.0,0.0,0.0,0.0,94.8,57.6,40.4,171.8,193.0,0.0,52.90305584826133,47.09694415173867,0.0,0.0,0.5290570175438596,0.4709429824561403,MA,0.1052499999999999,0.062,0.065125,0.08775,0.0292499999999999,0.143875,0.109125,0.1561249999999999,25011,Massachusetts,Franklin,0.107,68948.0,68.948,10.7,0.0,Low-burden
massachusetts,hampden,365.0,248.4,115.0,1.6,0.0,0.0,0.0,109.2,60.8,43.2,145.0,214.8,0.0,58.842294242923025,39.73229472825251,1.425411028824458,0.0,0.5884931506849316,0.3972602739726027,MA,0.11375,0.0635,0.06725,0.10475,0.031875,0.161375,0.123875,0.168625,25013,Massachusetts,Hampden,0.17,61818.0,61.818,17.0,2.0,High-burden
massachusetts,hampshire,362.0,299.0,62.0,1.0,0.0,0.0,0.0,103.4,54.4,38.6,224.4,134.2,0.4,37.09903367308232,61.96757480724367,0.8219285291126542,0.1114629905613512,0.3707182320441988,0.6198895027624309,MA,0.106125,0.0525,0.05425,0.076,0.02525,0.147625,0.096375,0.13025,25015,Massachusetts,Hampshire,0.11699999999999999,77117.0,77.117,11.7,0.0,Low-burden
massachusetts,middlesex,363.2,308.6,54.0,0.4,0.2,0.0,0.0,105.6,52.2,37.6,214.2,143.8,0.0,39.3987631501667,59.176723269245166,1.4245135805881373,0.0,0.3959251101321586,0.5897577092511013,MA,0.0947499999999999,0.04675,0.0441249999999999,0.073125,0.022625,0.1215,0.084125,0.10675,25017,Massachusetts,Middlesex,0.077,112345.0,112.345,7.7,0.0,Low-burden
